	Gene	BaseMean	Log2FoldChange	lfcMLE	lfcSE	stat	p-value	padj	GO_molecular_function	GO_biological_process	category
140	CG14147	2955.58304320076	3.65813904399036	6.80000913472666	0.575678295348853	6.35448491552661	2.09126166091656e-10	1.90883245219831e-08			uncharacterized
141	mRpL2	3353.75120200299	-0.530336726147946	-0.533038033007438	0.0839858294600039	-6.31459770722995	2.70865148373379e-10	2.45495384476436e-08	structural constituent of ribosome	translation	translation
142	CG15199	3073.99029917165	3.42929536982228	5.24223948008254	0.551226465014751	6.22120958893095	4.93336619599993e-10	4.44002957639994e-08			uncharacterized
143	CG18180	1702.99249589852	3.30921087545302	4.71555765271188	0.532468801159328	6.21484464112822	5.13754550705195e-10	4.56165502358347e-08	serine-type endopeptidase activity	proteolysis	proteolysis
144	CG7589	303.826072074801	2.73075261009345	3.28059398571126	0.439395927903329	6.21478815956219	5.13939377171409e-10	4.56165502358347e-08	extracellular-glycine-gated ion channel activity	ion transport;phagocytosis	transport
145	IM10	2459.57826618491	2.58708850094603	3.03109597659216	0.417020026748418	6.2037512229761	5.51329162936643e-10	4.86000433355794e-08			uncharacterized
146	CG13482	5894.411318956	1.59501600481653	1.67939561473917	0.258349616418744	6.17386635570328	6.66398772610309e-10	5.83438925407801e-08			uncharacterized
147	CG5849	948.702923795671	2.83271861098653	3.49700008396798	0.46124644224917	6.14144273324555	8.17753076035013e-10	7.1111365463315e-08	aminopeptidase activity;metallopeptidase activity;zinc ion binding	proteolysis	proteolysis
148	CG10570	3496.28782744525	2.51196041055175	2.92261039143552	0.410010944143657	6.12656917194781	8.9794178961083e-10	7.70434055486092e-08		lateral inhibition	other
149	CG42502	3496.28782744525	2.51196041055175	2.92261039143552	0.410010944143657	6.12656917194781	8.9794178961083e-10	7.70434055486092e-08			uncharacterized
150	CG6000	3370.925659265	-0.731429612587727	-0.739056756703808	0.119534617861754	-6.11897729437385	9.41778211129544e-10	8.02694409088558e-08	unfolded protein binding	protein folding	binding
151	Eig71Ee	82.9017272010777	3.17216454668986	4.39265101133807	0.519297076421204	6.10857386017114	1.005253367417e-09	8.51158607806371e-08	structural molecule activity	puparial adhesion;hemolymph coagulation	defense
152	CG11321	1223.65358237718	-1.24694715335409	-1.28675834871611	0.204791456133275	-6.08886316303446	1.13715257688201e-09	9.5654599114193e-08	zinc ion binding;ubiquitin-protein transferase activity	protein polyubiquitination	transferase
153	fln	25074.4796584063	-2.89710208228369	-3.65459743012416	0.47627611984182	-6.0828203674076	1.18086625593879e-09	9.8686679960599e-08	structural constituent of muscle;structural molecule activity conferring elasticity	skeletal muscle myosin thick filament assembly;oscillatory muscle contraction;striated muscle myosin thick filament assembly;adult somatic muscle development;sarcomere organization	other
154	Eig71Ej	96260.8109657995	2.94699147567453	3.7744729968341	0.485657705860865	6.0680422447962	1.29478852269241e-09	1.0750921475517e-07		metamorphosis;defense response to bacterium;autophagic cell death;salivary gland cell autophagic cell death	defense
155	CG13643	5394.59456061554	-2.35261564932524	-2.68367454716634	0.38831113031525	-6.0585841240638	1.37324924185388e-09	1.13293062452945e-07	chitin binding	chitin metabolic process	cuticle
156	CG9003	5537.04748561002	0.633045380894838	0.638117827999851	0.105037766642313	6.02683588133171	1.67200631588184e-09	1.37061919015282e-07	ubiquitin-protein transferase activity	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process;response to endoplasmic reticulum stress	transferase
157	Tsp42Ec	693.417093454921	2.37504327881838	2.72467480352932	0.394710644631364	6.01717564783825	1.77486465622834e-09	1.44572836238347e-07			uncharacterized
158	mRpL23	4714.26412804244	-0.716810422103593	-0.724249578148326	0.119259582450102	-6.01050588453558	1.84945295623038e-09	1.49701003438271e-07	structural constituent of ribosome;nucleotide binding	translation	translation
159	Cpr64Ad	14796.317100409	3.0316494241648	4.02288680119284	0.504693159334977	6.00691602033904	1.89085391555538e-09	1.50912218872506e-07	structural constituent of chitin-based larval cuticle;structural constituent of chitin-based cuticle	chitin-based cuticle development	cuticle
160	yps	20174.7843728549	-0.305935727879015	-0.306505088766884	0.0509331189006309	-6.00661680420332	1.89434518058984e-09	1.50912218872506e-07	nucleic acid binding;mRNA binding;DNA binding	oogenesis;regulation of transcription, DNA-templated;mRNA splicing, via spliceosome	binding
161	Abd-B	1140.81047770043	0.655102970756708	0.660770443011862	0.109071703897067	6.00616793678169	1.89959436343015e-09	1.50912218872506e-07	RNA polymerase II distal enhancer sequence-specific DNA binding;sequence-specific DNA binding transcription factor activity;transcription regulatory region sequence-specific DNA binding	gonad development;genital disc anterior/posterior pattern formation;gonadal mesoderm development;germ cell migration;pole cell migration;spiracle morphogenesis, open tracheal system;midgut development;anterior/posterior axis specification, embryo;genital disc development;specification of segmental identity, abdomen;negative regulation of salivary gland boundary specification;sex-specific pigmentation;positive regulation of apoptotic process involved in morphogenesis;segment specification;negative regulation of cardioblast cell fate specification;negative regulation of striated muscle tissue development;imaginal disc-derived genitalia development;developmental pigmentation;sex differentiation;positive regulation of developmental pigmentation;heart development;salivary gland development;male gonad development;determination of genital disc primordium;genital disc sexually dimorphic development;external genitalia morphogenesis;female genitalia development;male genitalia development;positive regulation of transcription from RNA polymerase II promoter;male pigmentation;open tracheal system development;imaginal disc-derived female genitalia development;neuroendocrine cell differentiation;trachea morphogenesis;negative regulation of female receptivity;sperm storage	binding
162	CG45095	1019.42548926861	3.11615231428741	4.28099334889087	0.519778266243955	5.99515700570839	2.0328893735117e-09	1.60278187135738e-07			uncharacterized
163	CG9568	10983.9232793525	1.86001119399998	2.00953761410062	0.310291528547962	5.99439888901922	2.04239492542821e-09	1.60278187135738e-07			uncharacterized
164	CG5656	864.586499714102	3.0434528609921	4.06810661415549	0.507924538956398	5.99193901370723	2.07353691048781e-09	1.61735879018049e-07	alkaline phosphatase activity	dephosphorylation	other
165	CG43129	1998.29935655742	-2.13464644315125	-2.3755678763035	0.356693929410854	-5.98453258421585	2.17012144583306e-09	1.68249777155852e-07			uncharacterized
166	CG15908	1614.14767069314	-0.700956301089627	-0.707993918488997	0.117329525090182	-5.974253288342	2.31146440971098e-09	1.78135011694493e-07			uncharacterized
167	CG1814	2588.46420884651	-0.589217752125036	-0.593426715493332	0.0992560924639963	-5.93633838989548	2.91457932414267e-09	2.23277594653073e-07			uncharacterized
168	resilin	10369.7796977238	-2.97918881192631	-3.93077781822185	0.501984011241089	-5.93482809255349	2.94153543656316e-09	2.24009237092118e-07	structural constituent of chitin-based cuticle;structural constituent of chitin-based larval cuticle;	chitin-based cuticle development	cuticle
169	CG31547	2053.75337362923	2.06356592124213	2.28593389601719	0.350195608443375	5.89260936313481	3.80144339499496e-09	2.87791626432854e-07	amino acid transmembrane transport	molecular_function	transport
170	CG31437	1062.45988911627	3.23724271908348	4.92153481056553	0.550993958572356	5.87527806560944	4.22134162892776e-09	3.17711501545615e-07			uncharacterized
171	mRpL54	2925.21751789578	-0.609299837147903	-0.61405874228741	0.103724460005515	-5.87421556222618	4.24850253880893e-09	3.17896672525994e-07	structural constituent of ribosome	mitochondrial translation	translation
172	Cpr47Eb	760.770168321689	3.11873497184718	4.44807158762884	0.533567624463571	5.84506036134153	5.06384613189545e-09	3.76715027268754e-07	structural constituent of chitin-based larval cuticle;structural constituent of chitin-based cuticle	chitin-based cuticle development	cuticle
173	CG33514	876.926867707423	2.5095597038051	2.97960171715322	0.42971932400858	5.83999732754627	5.22016596089224e-09	3.86112275383236e-07	vitamin E binding;transporter activity	transport;neurogenesis	transport
174	Tep1	894.241996683925	1.4595608453863	1.53155073379978	0.250308415503101	5.831049836869	5.50797296215494e-09	4.0507206870248e-07	endopeptidase inhibitor activity	antibacterial humoral response	defense
175	CG42397	1487.32943613939	-3.2789165389366	-5.30311166507536	0.563081965699176	-5.82316028336157	5.77451255696753e-09	4.22261230728251e-07	chitin metabolic process	chitin binding	cuticle
176	Sr-CI	4696.80795799825	0.986043423003135	1.00714596396871	0.169408210684783	5.82051731151248	5.86657660885153e-09	4.26569722914798e-07	scavenger receptor activity;polysaccharide binding	immune response;defense response;phagocytosis;response to bacterium;defense response to Gram-negative bacterium	defense
177	CG31780	4489.40031217097	1.13633489411394	1.16914456561789	0.195341721295857	5.81716433425343	5.98542923628455e-09	4.30349018273644e-07		serine-type endopeptidase activity	transferase
178	CG18477	4489.40031217097	1.13633489411394	1.16914456561789	0.195341721295857	5.81716433425343	5.98542923628455e-09	4.30349018273644e-07	serine-type peptidase activity;serine-type endopeptidase activity	proteolysis	proteolysis
179	CG34172	33706.1774717603	-1.95275275736798	-2.1429791205337	0.336207689795897	-5.80817398481709	6.31578668257658e-09	4.51578747804225e-07	cytochrome-c oxidase activity		redox
180	CG15293	1219.70706994688	-2.86904421118478	-3.73167829877478	0.494536635813058	-5.80147961428144	6.57322892769295e-09	4.67153222062556e-07			uncharacterized
181	mRpL35	3302.3661437831	-0.56265680709148	-0.566492237988013	0.096999081639589	-5.80064055845492	6.60620718068261e-09	4.67153222062556e-07	structural constituent of ribosome	translation;mitochondrial translation;epithelium development;germarium-derived egg chamber formation	translation
182	CG43218	18593.7422649128	-2.61973256220183	-3.19506983705792	0.452582789309953	-5.78840518040048	7.10578412562059e-09	4.9973465408053e-07	chitin binding	chitin metabolic process	cuticle
183	CG17325	1304.71374616554	3.05968987331707	4.31042906996895	0.529720439796738	5.77604646422765	7.64762628195194e-09	5.32026758101197e-07			uncharacterized
184	CG42305	1304.71374616554	3.05968987331707	4.31042906996895	0.529720439796738	5.77604646422765	7.64762628195194e-09	5.32026758101197e-07			uncharacterized
185	CG10710	400.086171294821	-1.44431337052116	-1.51559600776879	0.250289087394005	-5.77058067356936	7.89988336410168e-09	5.4662096180639e-07			uncharacterized
186	CG7135	779.156513274476	-1.15407781895229	-1.18919335919605	0.200213096760278	-5.76424738254817	8.20230316705481e-09	5.64511453262008e-07	transferase activity, transferring phosphorus-containing groups		transferase
187	HPS1	1361.83152470003	0.407875523495244	0.409349118560593	0.0708416455846821	5.75756703742407	8.53348846996971e-09	5.8418083302399e-07		phagocytosis;negative regulation of gene silencing by RNA	defense
188	CG9903	316.768162618976	2.08439711639838	2.33147370266497	0.363441559262477	5.73516446668398	9.7417767797263e-09	6.63368609286124e-07	bile acid:sodium symporter activity		sodium
189	Xport	1243.34294776678	-2.30006457396124	-2.65512155845183	0.401737320535994	-5.72529475452397	1.0325430982653e-08	6.99412088140761e-07		cellular response to light stimulus;chaperone-mediated protein transport;retina homeostasis;rhodopsin biosynthetic process;phototransduction, visible light;positive regulation of protein targeting to membrane	transport
190	Cpr50Cb	3039.82118268096	-2.90993596632422	-3.89299269860551	0.508984037227791	-5.7171458306892	1.08328145889144e-08	7.29938867849885e-07	structural constituent of chitin-based cuticle;structural constituent of chitin-based larval cuticle	chitin-based cuticle development	cuticle
191	boss	633.957280186477	-1.879710281216	-2.05346067496186	0.328924364229392	-5.71471890086285	1.09885514608224e-08	7.36576340108251e-07	sevenless binding;transmembrane receptor protein tyrosine kinase activator activity;transmembrane signaling receptor activity;G-protein coupled receptor activity;receptor binding	gamma-aminobutyric acid signaling pathway	metabolic
192	CG31760	446.733201460934	-0.900227762993403	-0.916813238708091	0.157655404374741	-5.71009770685436	1.12911331931015e-08	7.51551975742341e-07	glutamate receptor activity;G-protein coupled receptor activity	G-protein coupled receptor signaling pathway;neuropeptide signaling pathway;determination of adult lifespan	metabolic
193	TpnC4	28358.4995822939	-2.04708219025022	-2.28101999644879	0.358537678949701	-5.70953155118015	1.13287555007004e-08	7.51551975742341e-07	calcium ion binding		calcium
194	CG9510	3937.81432451731	1.51883753125956	1.60592818157918	0.26783374940388	5.6708220477817	1.42113953656685e-08	9.37952094134119e-07	argininosuccinate lyase activity	arginine biosynthetic process via ornithine	other
195	Arr2	792.797609575959	-2.06764089182228	-2.3147734851151	0.364825250468454	-5.66748296387743	1.44910457994447e-08	9.51529384892107e-07	opsin binding;protein binding	metarhodopsin inactivation;deactivation of rhodopsin mediated signaling;phototransduction;adaptation of rhodopsin mediated signaling;photoreceptor cell maintenance;sensory perception of sound	binding
196	CG4239	9147.55279195395	-1.32532552405044	-1.38174530323211	0.234069706812807	-5.66209759518496	1.49533732340709e-08	9.76903114327375e-07	cation channel activity	monovalent inorganic cation transport	transport
197	CG42798	29143.5764755634	3.12161735474755	4.73743791683305	0.551538121254564	5.65983970001369	1.51514453336776e-08	9.84843946689043e-07			uncharacterized
198	Cpr65Ec	34414.5621130471	3.27757842784329	6.13552632988705	0.579489415197095	5.65597635071302	1.54962805469867e-08	1.00219663638049e-06	structural constituent of chitin-based cuticle;structural constituent of chitin-based larval cuticle	chitin-based cuticle development	cuticle
199	Muc11A	262.935801345954	2.67307257017637	3.3570253127453	0.473187708580403	5.64907439839419	1.61314035455327e-08	1.03805581815503e-06	chitin binding;extracellular matrix structural constituent	chitin metabolic process	cuticle
200	CG5621	909.06957586925	-1.9562939548187	-2.16230096036743	0.346934714087442	-5.63879564477836	1.71243612311621e-08	1.0964702937565e-06	kainate selective glutamate receptor activity;extracellular-glutamate-gated ion channel activity	ion transport;regulation of synaptic activity	transport
