"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"566","FBgn0003378",61.5222646516655,3.28249848229753,2.2408049144013,1.90548094065685,42.3491873420711,104.782295263547,9.0635218536983,107.411107176853,"Sgs8","Salivary gland secretion 8 [Source:FlyBase gene name;Acc:FBgn0003378]",41.5696450781489,4.29248535086576,0.589731509188012,7.27871121686543,3.37024249285176e-13,4.21119823868715e-11
"3279","FBgn0030493",242.709933494851,19.8796189786109,54.1254863499322,23.6455095368077,765.339795647994,4438.50218057857,49.3489420320445,6999.49441000981,"CG15756","",1574.13073457858,6.40627991333582,0.883625895161629,7.24999114264754,4.1679888735532e-13,5.11065551598299e-11
"9335","FBgn0040531",65.4829140115111,7.49236474503179,8.95435677872275,13.0519461257074,94.5388995197115,124.597368304796,11.6359326761169,50.9679737406634,"CG11741","",47.0902194877826,3.02151435000061,0.418585062326972,7.2183998473419,5.26028562391306e-13,6.39027290608698e-11
"3455","FBgn0030747",173.409259322702,68.5003481394315,81.0159741998189,62.3662313051503,254.922811740029,308.148449061266,79.0578232579662,202.830444853728,"CG4301","",153.781417735012,1.69408145060411,0.235045802872971,7.20745246201936,5.70083319469059e-13,6.86192032241656e-11
"6669","FBgn0036022",84.1575984029858,6.61924231100183,7.74496103514127,2.8397481268736,82.4770596913121,863.25817401291,4.58384436736707,1904.23123428316,"CG8329","",369.488982778844,7.07384057689084,0.984695494171026,7.18378485406396,6.78075410981374e-13,8.08759035643239e-11
"1792","FBgn0022700",291.785602964216,41.4216977535062,69.5753144816836,30.2631252146702,310.98684516795,997.680217671034,33.2881034303234,1286.96588765561,"Cht4","Chitinase 4 [Source:FlyBase gene name;Acc:FBgn0022700]",382.745849292374,4.04939069125898,0.565550764963836,7.16008348343038,8.06279445300474e-13,9.53007776787588e-11
"5197","FBgn0033603",18.5948418375518,1028.26086666126,1129.4407043513,3702.89487854051,65.6460474698378,30.3302859888304,474.289216125237,89.617639580147,"Cpr47Ef","Cuticular protein 47Ef [Source:FlyBase gene name;Acc:FBgn0033603]",817.384310069335,-4.95405590851852,0.69982862130939,-7.0789558438599,1.45244651863317e-12,1.67158757232168e-10
"5225","FBgn0033658",2646.07021742481,103.318853064317,278.142709879057,112.727885508906,3686.02351952128,3345.92785408422,193.399801177323,652.214842451552,"TwdlBeta","TwdlBeta [Source:FlyBase gene name;Acc:FBgn0033658]",1377.22821038893,3.91039390065072,0.55326365361625,7.0678669655806,1.57333266552258e-12,1.79496735405707e-10
"3970","FBgn0031560",374.723354570891,15.5596886993559,28.0995358096685,21.9587927454279,137.571703225547,390.611035655944,47.4344552110341,212.426908065948,"CG16713","",153.548184247977,3.31196955708661,0.469287233900426,7.05744652280346,1.69589996901512e-12,1.91812134426537e-10
"3281","FBgn0030495",288.225282552269,45.6827535608132,48.0279608059958,64.184618094075,587.628087776817,17444.165406604,60.1958148011044,34005.987226498,"CG11816","",6568.01214383663,7.90662306696692,1.12167600798123,7.04893660086133,1.80290266364922e-12,2.02171649120323e-10
"10842","FBgn0053985",107.807381262245,6.6178489088652,5.5338514356682,3.78691307021285,41.2425034652988,68.7271024048797,9.16511143461494,50.6694608887469,"CG33985","",36.6937716088165,3.42882703445712,0.489224044149205,7.0087050615431,2.40533894286229e-12,2.6519367168364e-10
"6716","FBgn0036112",1110.01629712724,3.30719153835786,6.64581725555159,10.4179659385021,997.556536106646,713.304415197465,3.43451319462752,13.6203738679113,"CG14147","",357.287888778288,6.8951421911207,0.984066642567798,7.00678378156249,2.43858671774969e-12,2.66618814473966e-10
"12199","FBgn0262880",3466.68773181965,79.3254068473342,296.005922616535,56.8495947536402,1909.37429118001,2929.63040546011,82.3627385098501,1046.88782540712,"CG43235","",1233.39048957428,4.18547036461164,0.598400856099379,6.99442576318196,2.66347567608525e-12,2.88800007192053e-10
"6345","FBgn0035484",898.689367546625,432.944691123992,463.491282914274,435.03209145463,851.424629939748,1338.50102051881,470.854586320367,1036.08110009765,"CG11594","",740.877346239513,1.19449307013268,0.170846296141927,6.99162403345512,2.71722245846239e-12,2.92212775860874e-10
"4920","FBgn0033139",644.860832957229,51.2854955061311,85.2283295889749,68.1671843878762,220.278026898862,365.126713717409,80.1888087485007,355.601678464892,"Tsp42Er","Tetraspanin 42Er [Source:FlyBase gene name;Acc:FBgn0033139]",233.842133783734,2.48006826721839,0.362405740645753,6.84334708053817,7.73639031022107e-12,8.25214966423581e-10
"7541","FBgn0037387",1894.78120775586,353.496652735251,470.524744620027,380.987719025789,1316.63957240499,1522.20589937228,512.715538408917,940.106300470331,"CG1213","",923.932204349181,1.72470654328641,0.252070092259805,6.84217047657038,7.80021823911213e-12,8.25313413686702e-10
"1682","FBgn0020372",645.475293487172,2550.95150901082,2390.67637052787,4187.68040131308,450.772518620027,505.537443670289,1642.04159137727,747.688556970496,"TM4SF","Transmembrane 4 superfamily [Source:FlyBase gene name;Acc:FBgn0020372]",1640.10296062213,-2.19682619413047,0.321773311586496,-6.82724798802945,8.65589962549871e-12,9.08523224692344e-10
"10261","FBgn0051973",4945.34702675499,10775.0108699085,11547.618846142,15581.1881225064,4109.12669581981,5814.8912537462,10511.0985790917,3860.54743392705,"Cda5","Chitin deacetylase-like 5 [Source:FlyBase gene name;Acc:FBgn0051973]",8393.10360348708,-1.37014739571615,0.201181489348072,-6.81050428722898,9.7257214458782e-12,1.00667221025479e-09
"12120","FBgn0262599",206.896327344999,1262.28181606894,1076.65086179639,2141.52882871614,143.096750434804,249.78358228704,722.102429391497,281.510503712952,"CG43129","",760.481387469095,-2.56199152934128,0.376197651925923,-6.81022732658033,9.74446423036265e-12,1.00667221025479e-09
"10160","FBgn0051704",1059.31596597407,26.6734021690894,15.5388961393817,3.59776047407062,373.791929514196,407.580944547698,9.89613563971303,101.411177889051,"CG31704","",249.725776543408,5.11894099530958,0.755162982679519,6.77859099653722,1.21353534245607e-11,1.24387372601747e-09
"12004","FBgn0261989",785.412350366213,93.9793022411803,71.7810512181593,86.3707934062879,312.634536814641,1465.20668241021,111.57379982174,2464.97852756827,"CG42807","",673.992130480838,3.78931894906252,0.56356183669635,6.72387429794012,1.76955106034993e-11,1.79972945052644e-09
"7805","FBgn0037779",1679.01615889122,653.031766257339,819.468195592845,741.947193245032,1430.01734965816,1849.58125407162,843.78808203456,1317.55561436705,"CG12811","",1166.80070176473,1.03793715899657,0.155239407865961,6.68604172912567,2.29287670936919e-11,2.31404172514798e-09
"9590","FBgn0043577",28.8068806704465,5.78454715532899,6.6508952892906,5.68455436541398,32.8215649533097,3063.75190221191,9.15230654547501,11303.0236911447,"PGRP-SB2","PGRP-SB2 [Source:FlyBase gene name;Acc:FBgn0043577]",1806.95954279198,9.04957634309742,1.36318080568753,6.63857377197532,3.16732816057385e-11,3.17216377608618e-09
"5632","FBgn0034301",66.3469331889159,27.2627386810632,15.1960504747254,19.7780818584459,1315.75582187283,1531.80710895074,50.0365852190611,1245.03763612234,"CG5756","",533.902619546016,5.218931768419,0.786492228651861,6.63570672194035,3.22951402570767e-11,3.20994121343065e-09
"1253","FBgn0013307",105.520804668602,22.3603413033624,26.5179214822364,43.5137803898289,124.601110510596,193.143702591994,36.7155083388252,219.006686899971,"Odc1","Ornithine decarboxylase 1 [Source:FlyBase gene name;Acc:FBgn0013307]",96.4224820231771,2.31756439201739,0.349953006526714,6.62250173250184,3.53169919805386e-11,3.48390176529825e-09
"10278","FBgn0052036",68.9096415778015,1744.75979165478,1624.65718680588,2181.69555487202,78.76710284659,128.941953527315,1195.79277892761,340.14903957071,"CG32036","",920.459131222838,-3.45120347727295,0.522816834969831,-6.60117128300219,4.0792191669838e-11,3.99398175155429e-09
"5103","FBgn0033448",1267.28593261139,557.196347679549,536.072535759882,611.911924065903,1717.89672948988,2183.39695272083,746.718577637775,1409.73481509674,"hebe","hebe [Source:FlyBase gene name;Acc:FBgn0033448]",1128.77672688274,1.42418471858982,0.216995705078341,6.56319311977007,5.26675641770855e-11,5.11850697780268e-09
"5394","FBgn0033917",508.529431561471,1169.27491661386,1144.71356443412,1551.58479110984,520.735992665079,583.466001843216,920.961741928294,476.074870861485,"CG8503","",859.41766387717,-1.19698853564439,0.18379654387616,-6.51257368827843,7.38739530025737e-11,7.07464425834867e-09
"5755","FBgn0034507",1367.5810335225,4.13778516928845,18.8040485825212,11.3574700856511,301.765701113778,143.858050643288,4.58496734636242,119.994634140882,"CG11192","",246.510461325534,5.64111307366443,0.869026465269221,6.49130181773789,8.50978014244031e-11,8.09045764266789e-09
"7413","FBgn0037174",291.591570728831,1314.97926958866,1258.66875806164,2667.24219046777,176.246367728613,380.481641385077,981.542276037661,281.041982936372,"CG14457","",918.974257116829,-2.46252445743067,0.380106584954693,-6.47851038340783,9.26325581127627e-11,8.74344721179458e-09
"7101","FBgn0036727",422.330418561214,12.7999626747566,30.6810058892369,20.4416769046193,127.308936615448,128.087607205856,26.0157743400249,169.507839833762,"CG7589","",117.146652753115,3.24567214870173,0.505651308678473,6.41879511235587,1.37357124015161e-10,1.26910244160486e-08
"1366","FBgn0014454",10.2675527054371,467.381339365803,629.760807792323,7479.20284419512,14.9973362091898,15.0341481900323,139.766256260731,38.9754473009478,"Acp1","Adult cuticle protein 1 [Source:FlyBase gene name;Acc:FBgn0014454]",1099.42321650245,-6.78004117150526,1.0595148731776,-6.39919395484387,1.56199325071457e-10,1.43310149995631e-08
"5181","FBgn0033580",31.8845068959405,447.134467721907,1840.8022345054,17314.4963323812,43.1346607928371,34.3848785798203,201.392637136319,42.7596692218449,"CG13231","",2494.49867340441,-7.02381553458053,1.09799368858494,-6.39695437924837,1.58506658939716e-10,1.44417178145075e-08
"6500","FBgn0035737",14013.0080662047,42.9161340670078,244.348571758655,29.3977492663036,3940.03823660765,4696.07325282286,25.1258530422339,603.787668335698,"Cpr65Ec","Cuticular protein 65Ec [Source:FlyBase gene name;Acc:FBgn0035737]",2949.33694151313,6.08923973660856,0.955578487936824,6.37230726044885,1.86205356392336e-10,1.68483743163272e-08
"8464","FBgn0038840",216.495151861272,1113.22840792234,1024.50499119199,1376.20178265824,155.225473592287,283.908529752241,802.09201299509,393.922458324834,"CG5621","",670.697351037287,-2.04052736550264,0.320823815526339,-6.36027397827366,2.01394199720527e-10,1.80978897283104e-08
"68","FBgn0000210",6229.41352808989,1275.6955773542,2015.06100329421,922.674208455698,6417.49159573649,17964.986793076,2084.82777882725,14933.3415579296,"br","broad [Source:FlyBase gene name;Acc:FBgn0000210]",6480.43650534542,2.85444815172729,0.449149302121043,6.35523229858662,2.08111881005529e-10,1.85743393115138e-08
"3456","FBgn0030748",567.095657811575,161.617660048945,217.787985536211,178.577092869523,424.130461295082,705.208967206017,212.250160902556,412.026338918354,"Traf-like","TNF-receptor-associated factor-like [Source:FlyBase gene name;Acc:FBgn0030748]",359.836790573533,1.45459478455444,0.229313736520367,6.34325185497663,2.24965201966092e-10,1.99428611472643e-08
"4313","FBgn0032087",993.576342668364,310.596586951988,287.269620706947,518.392327103088,1479.12766023027,2048.8088909512,250.417882452268,1171.08815575535,"CG9568","",882.409683352434,2.05766659827946,0.325755667641846,6.3165949288771,2.67389227096752e-10,2.35446084530831e-08
"9442","FBgn0040992",833.012194436885,81.9867776439759,128.015291118022,144.187983081675,412.297732890949,1595.07935535284,85.1074836857498,494.155466771796,"CG10570","",471.730285622736,2.92436577185234,0.46740070235904,6.2566567767071,3.93317700379785e-10,3.41743591323363e-08
"11586","FBgn0260228",833.012194436885,81.9867776439759,128.015291118022,144.187983081675,412.297732890949,1595.07935535284,85.1074836857498,494.155466771796,"CG42502","",471.730285622736,2.92436577185234,0.46740070235904,6.2566567767071,3.93317700379785e-10,3.41743591323363e-08
"5339","FBgn0033835",1685.78643666734,183.728186370804,241.757263031336,198.850685244342,495.570609070768,1476.10486769628,308.778092873472,1516.77340375353,"IM10","Immune induced molecule 10 [Source:FlyBase gene name;Acc:FBgn0033835]",763.418693088483,2.47218880957678,0.3956648991426,6.24818834052244,4.15240786500393e-10,3.53763579148387e-08
"4163","FBgn0031857",1130.34243352402,3605.19206614407,3287.60945483365,4106.34571404871,1627.87269867279,1594.24366953902,2558.73342382114,1228.86660841061,"CG11321","",2392.40075862425,-1.28060098782096,0.20503729802624,-6.24569773474613,4.21912399228253e-10,3.57128430830625e-08
"6904","FBgn0036417",34.6518597827017,22.1556263534279,19.999173548757,32.3405269301245,29.2029561594096,24024.2411979026,29.5519317522371,35176.5918923639,"CG7906","",7421.09189559915,9.15382575002045,1.46994882886713,6.22730912141694,4.74514309836826e-10,3.94027072472098e-08
"1338","FBgn0014033",2368.27973357052,1423.16555517295,1598.84670394331,1461.89364817677,2603.23701154726,3541.08586703431,1356.06918454588,3378.88575245856,"Sr-CI","Scavenger receptor class C, type I [Source:FlyBase gene name;Acc:FBgn0014033]",2216.43293205619,1.02585941230507,0.165051442075212,6.21539199783301,5.11966774483105e-10,4.22453086869078e-08
"6362","FBgn0035513",5108.13210360986,103.444983711001,638.228269726752,166.575810552574,5024.10988196448,5303.41103930978,153.597109230449,1488.72924811227,"Cpr64Ad","Cuticular protein 64Ad [Source:FlyBase gene name;Acc:FBgn0035513]",2248.27855577715,3.99517485173391,0.643165438859634,6.21173746340842,5.24019258564732e-10,4.2969579202308e-08
"5191","FBgn0033597",170.487561743123,1406.08627662951,2562.73431437168,15297.9290486335,30.9339554431517,73.0299822369143,893.423057335841,149.993418456649,"Cpr47Ea","Cuticular protein 47Ea [Source:FlyBase gene name;Acc:FBgn0033597]",2573.0772018563,-5.56990977897196,0.897831989162584,-6.20373282106719,5.51393666556947e-10,4.49334466163176e-08
"8776","FBgn0039310",40.9666068706125,1.65657522143209,1.10466112665503,2.83753623632645,52.4599068284717,42.9162527724732,3.44278358276959,16.6287176950411,"CG11878","",20.2516300417227,4.09540561241505,0.660538255066619,6.20010359884759,5.64260058855936e-10,4.56980985937647e-08
"11523","FBgn0259748",3.08843523657402,245.354537327705,120.885291794601,527.844381070207,0.937908321897019,3.22462569662177,80.0493538041618,16.497499524864,"CG42397","",124.735254097079,-5.35513286827712,0.870831125976373,-6.1494504600682,7.77518661684608e-10,6.25830971859022e-08
"1371","FBgn0014850",11328.3952121602,272.156767819672,926.047204081877,222.54906421608,3386.11213997299,6196.38959757947,251.094684015158,2680.12081567738,"Eig71Ej","Eig71Ej [Source:FlyBase gene name;Acc:FBgn0014850]",3157.85818569035,3.81910900806234,0.621149094941595,6.14845781659142,7.8239928910828e-10,6.25919431286624e-08
"6671","FBgn0036024",834.450398353119,12.4106359319598,16.5972290812067,35.9710818503931,59.9842974593222,326.414166185476,24.0640346120825,900.829946149133,"CG18180","",276.340223702837,4.57538306850306,0.744513711775362,6.14546514877829,7.97295184699289e-10,6.33970474136647e-08
"1372","FBgn0014851",12488.5211692126,37.0502949354473,467.079208145269,34.2002220388483,3568.82052235311,7357.92278609195,55.7798284248642,2874.04116006529,"Eig71Ek","Eig71Ek [Source:FlyBase gene name;Acc:FBgn0014851]",3360.42689890842,5.46863450059013,0.895547233032637,6.10647244374974,1.0185721230744e-09,8.00219536211746e-08
"10613","FBgn0053117",48.541906659553,7.42270172053045,5.55919465120553,8.53907734708879,24.4043703235026,59.1867170344281,4.56412756679545,44.4176360767507,"Victoria","Victoria [Source:FlyBase gene name;Acc:FBgn0053117]",25.3294664224818,2.73464322534083,0.448139329687646,6.10221652995037,1.04607527305032e-09,8.16934975144062e-08
"8503","FBgn0038897",1820.76344873816,59.7008444344845,102.796939274773,80.5108332986283,899.49982064812,934.701702146055,109.761658576395,211.281923123947,"CG5849","",527.37714628007,3.45555522987226,0.566931058418678,6.09519478349048,1.09304275393996e-09,8.48563368739191e-08
"918","FBgn0005633",358.327779364961,4376.56039413676,3725.16233089174,15695.9804967802,550.81334300002,564.259740526465,2021.42302343599,598.074477463203,"fln","flightin [Source:FlyBase gene name;Acc:FBgn0005633]",3486.32519819991,-3.63971179606293,0.597568084834758,-6.0908738074079,1.12296045897175e-09,8.66661248335844e-08
"5543","FBgn0034157",578.127152544044,4359.37096350121,6154.28723854907,25655.4959039099,407.508474357635,963.295603347864,3469.94062670485,626.034399700872,"resilin","resilin [Source:FlyBase gene name;Acc:FBgn0034157]",5276.75754532693,-3.94439420039504,0.652273841433207,-6.04714454243365,1.47435477856518e-09,1.11812339276157e-07
