"","X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6829","FBgn0002732",4.961089561,4.760296942,25.17819075,7.66e-09,1.44e-08,11.16325859
"6830","FBgn0033500",2.59494101,2.701776193,25.175725,7.66e-09,1.44e-08,11.2413484
"6831","FBgn0037741",3.026469441,3.086170892,25.17441058,7.67e-09,1.44e-08,11.24550742
"6832","FBgn0037792",3.483639267,3.34278351,25.16192155,7.7e-09,1.45e-08,11.23086151
"6833","FBgn0033911",3.357130338,3.539289317,25.15755895,7.71e-09,1.45e-08,11.2340351
"6834","FBgn0050476",3.17140378,3.180094059,25.14406849,7.74e-09,1.45e-08,11.2344094
"6835","FBgn0040299",3.648419805,2.156012253,25.13777617,7.75e-09,1.46e-08,11.21651899
"6836","FBgn0000046",8.102623173,8.948552799,25.1365222,7.76e-09,1.46e-08,10.9976885
"6837","FBgn0034135",3.570119928,3.960414926,25.13298542,7.77e-09,1.46e-08,11.2183662
"6838","FBgn0243512",6.077783164,6.059781312,25.13148665,7.77e-09,1.46e-08,11.07354562
"6839","FBgn0011206",7.876067022,8.129955076,25.11430091,7.81e-09,1.47e-08,10.99692822
"6840","FBgn0035287",3.737799075,4.109559832,25.11448361,7.81e-09,1.47e-08,11.20471306
"6841","FBgn0050496",4.366168141,4.458077975,25.08701478,7.88e-09,1.48e-08,11.16449377
"6842","FBgn0031959",6.066781741,5.379880603,25.08437786,7.88e-09,1.48e-08,11.05868694
"6843","FBgn0261019",3.218155519,3.193728339,25.08429238,7.88e-09,1.48e-08,11.21467339
"6844","FBgn0266195",3.218155519,3.193728339,25.08429238,7.88e-09,1.48e-08,11.21467339
"6845","FBgn0029158",4.387046147,4.53214244,25.08186355,7.89e-09,1.48e-08,11.16183576
"6846","FBgn0263772",2.96800101,2.90600369,25.05690444,7.95e-09,1.49e-08,11.20915196
"6847","FBgn0085346",2.866163242,3.002799848,25.05451309,7.96e-09,1.49e-08,11.20828264
"6848","FBgn0039685",9.519101026,9.182032237,25.04383483,7.98e-09,1.5e-08,10.95032837
"6849","FBgn0040929",2.741616536,2.747634264,25.03472167,8.01e-09,1.5e-08,11.20104336
"6850","FBgn0050051",3.260083419,3.26720944,25.02554565,8.03e-09,1.51e-08,11.19518005
"6851","FBgn0028504",3.86178237,3.872545208,25.02071893,8.04e-09,1.51e-08,11.16833128
"6852","FBgn0035889",5.346833033,5.494477902,24.99794708,8.1e-09,1.52e-08,11.07950082
"6853","FBgn0035356",3.034739476,3.212418356,24.99525335,8.11e-09,1.52e-08,11.18945429
"6854","FBgn0037275",3.382083219,3.74825702,24.98198173,8.14e-09,1.53e-08,11.1778127
"6855","FBgn0037561",3.140286237,3.09683199,24.98174759,8.14e-09,1.53e-08,11.18384862
"6856","FBgn0041337",6.199839127,6.4157875,24.97434048,8.16e-09,1.53e-08,11.01246335
"6857","FBgn0030137",2.548504317,2.498081577,24.97158182,8.17e-09,1.53e-08,11.17764529
"6858","FBgn0030654",3.985074995,3.922834114,24.95997898,8.2e-09,1.54e-08,11.14218865
"6859","FBgn0034803",3.152954455,3.155784085,24.95906654,8.2e-09,1.54e-08,11.17651753
"6860","FBgn0262593",4.633715738,5.110666918,24.92924886,8.28e-09,1.55e-08,11.09922601
"6861","FBgn0033388",3.005293715,2.821854238,24.92943853,8.28e-09,1.55e-08,11.16908076
"6862","FBgn0260985",3.795315551,3.822664109,24.92383362,8.29e-09,1.55e-08,11.13997456
"6863","FBgn0039804",5.838473857,5.902787369,24.90626703,8.34e-09,1.56e-08,11.01405862
"6864","FBgn0086356",4.863623466,4.866645151,24.90575436,8.34e-09,1.56e-08,11.07847068
"6865","FBgn0264695",9.13457533,10.30551977,24.90479271,8.34e-09,1.56e-08,10.90428697
"6866","FBgn0028543",3.384319,3.861748093,24.88769782,8.39e-09,1.57e-08,11.14766389
"6867","FBgn0039527",7.508426408,7.17832828,24.88457153,8.39e-09,1.57e-08,10.93213024
"6868","FBgn0037670",3.510449097,3.592937601,24.87682652,8.41e-09,1.57e-08,11.13850774
"6869","FBgn0036710",4.749898114,4.826668571,24.87361064,8.42e-09,1.58e-08,11.07432775
"6870","FBgn0052432",3.507076301,4.004782476,24.87085779,8.43e-09,1.58e-08,11.13719569
"6871","FBgn0030484",6.319797451,6.585834113,24.86341081,8.45e-09,1.58e-08,10.96826732
"6872","FBgn0261963",4.028905544,3.880690619,24.86351517,8.45e-09,1.58e-08,11.10867087
"6873","FBgn0267347",3.765916683,3.858434131,24.86353238,8.45e-09,1.58e-08,11.12207505
"6874","FBgn0034191",3.137077674,3.092726841,24.86096683,8.46e-09,1.58e-08,11.14574985
"6875","FBgn0036502",5.284015436,5.407103991,24.85921395,8.46e-09,1.58e-08,11.03763886
"6876","FBgn0039851",8.109014983,7.888285014,24.83847092,8.52e-09,1.59e-08,10.89640676
"6877","FBgn0264272",6.491235351,6.283359409,24.83045018,8.54e-09,1.59e-08,10.9490589
"6878","FBgn0039111",4.339031215,4.001081439,24.82086908,8.56e-09,1.6e-08,11.07902847
"6879","FBgn0035402",4.337646873,4.307777461,24.81606301,8.58e-09,1.6e-08,11.07684846
"6880","FBgn0035414",2.823384015,2.805891704,24.81127275,8.59e-09,1.6e-08,11.13217169
"6881","FBgn0067629",3.185500113,3.180213622,24.81067414,8.59e-09,1.6e-08,11.12868084
"6882","FBgn0031821",3.29669861,3.678754019,24.79966512,8.62e-09,1.61e-08,11.12220503
"6883","FBgn0052333",5.163444074,4.867219802,24.78525492,8.66e-09,1.62e-08,11.02100449
"6884","FBgn0025832",3.074251212,3.124601317,24.7797977,8.68e-09,1.62e-08,11.12089792
"6885","FBgn0040370",3.027017885,3.379081681,24.77799034,8.68e-09,1.62e-08,11.12108306
"6886","FBgn0010482",5.830730678,6.546870309,24.75398049,8.75e-09,1.63e-08,10.96355167
"6887","FBgn0020909",3.189052496,3.223479885,24.7446742,8.77e-09,1.64e-08,11.1074953
"6888","FBgn0050373",3.004408288,3.278850764,24.74332755,8.78e-09,1.64e-08,11.11026146
"6889","FBgn0026147",7.264671957,7.484345668,24.74201327,8.78e-09,1.64e-08,10.89164017
"6890","FBgn0038739",5.414791894,5.651620017,24.71798843,8.85e-09,1.65e-08,10.98113841
"6891","FBgn0034194",4.127838702,3.947547167,24.71806167,8.85e-09,1.65e-08,11.05600377
"6892","FBgn0011476",2.781067443,3.01412916,24.70068445,8.9e-09,1.66e-08,11.09722395
"6893","FBgn0051235",2.804896401,2.913231882,24.70007177,8.9e-09,1.66e-08,11.09711435
"6894","FBgn0035056",6.907584656,6.588776027,24.67694313,8.96e-09,1.67e-08,10.88053709
"6895","FBgn0032856",5.953589185,5.953766207,24.67687094,8.96e-09,1.67e-08,10.92878673
"6896","FBgn0027615",5.712965707,5.983271149,24.66259557,9e-09,1.68e-08,10.9410175
"6897","FBgn0266566",3.5923459,3.745471814,24.65035201,9.04e-09,1.68e-08,11.06139917
"6898","FBgn0032848",4.490990313,4.576921406,24.64375109,9.06e-09,1.69e-08,11.01146986
"6899","FBgn0032719",3.289032319,3.510322445,24.63729219,9.08e-09,1.69e-08,11.07006773
"6900","FBgn0025839",3.904262157,4.331407641,24.62803618,9.1e-09,1.69e-08,11.03807524
"6901","FBgn0037290",4.490369933,4.16278305,24.62610617,9.11e-09,1.7e-08,11.00613687
"6902","FBgn0026570",2.95297298,3.014067575,24.62593289,9.11e-09,1.7e-08,11.07335024
"6903","FBgn0027783",4.700071537,4.761524287,24.62444241,9.11e-09,1.7e-08,10.99375303
"6904","FBgn0037045",2.644698175,2.542143504,24.61984264,9.13e-09,1.7e-08,11.07048411
"6905","FBgn0034918",3.04308125,2.977480861,24.61768196,9.13e-09,1.7e-08,11.06970207
"6906","FBgn0033337",4.32783463,4.413621252,24.61436823,9.14e-09,1.7e-08,11.01055317
"6907","FBgn0015618",3.225417042,3.182060254,24.60163429,9.18e-09,1.71e-08,11.0604922
"6908","FBgn0033813",3.286913457,3.289485701,24.59033145,9.21e-09,1.71e-08,11.05506466
"6909","FBgn0265084",3.39671512,3.186894708,24.58180414,9.24e-09,1.72e-08,11.04822982
"6910","FBgn0260658",3.751284909,3.948158606,24.57613531,9.25e-09,1.72e-08,11.02921758
"6911","FBgn0259707",3.463629276,3.518955408,24.57283084,9.26e-09,1.72e-08,11.04224427
"6912","FBgn0033547",3.200592201,3.426733868,24.54685348,9.34e-09,1.74e-08,11.0436504
"6913","FBgn0038632",4.134114193,5.125798215,24.53885441,9.37e-09,1.74e-08,10.9956535
"6914","FBgn0085224",2.700868934,2.702418757,24.53787847,9.37e-09,1.74e-08,11.04524327
"6915","FBgn0036891",4.768092411,4.559523087,24.53670554,9.37e-09,1.74e-08,10.96065891
"6916","FBgn0032639",4.227111955,3.704233294,24.52233453,9.41e-09,1.75e-08,10.98559327
"6917","FBgn0039271",2.726962447,2.686736871,24.5216504,9.42e-09,1.75e-08,11.04035489
"6918","FBgn0000047",8.948983177,9.656072984,24.51901773,9.42e-09,1.75e-08,10.77265881
"6919","FBgn0029980",3.91721746,3.87693973,24.51693526,9.43e-09,1.75e-08,11.00060574
"6920","FBgn0262728",3.710397765,3.840128376,24.51538683,9.44e-09,1.75e-08,11.01113207
"6921","FBgn0031327",5.801043973,5.891869656,24.49818294,9.49e-09,1.76e-08,10.87787097
"6922","FBgn0030617",7.844059652,7.560060606,24.48899245,9.52e-09,1.77e-08,10.78448282
"6923","FBgn0037766",2.982086865,3.320606451,24.48549914,9.53e-09,1.77e-08,11.0282275
"6924","FBgn0039816",2.957438722,2.964461789,24.47889634,9.55e-09,1.77e-08,11.02634014
"6925","FBgn0038951",2.973688516,2.995700001,24.47298148,9.56e-09,1.77e-08,11.02422283
"6926","FBgn0033993",2.713904571,2.521293287,24.46287988,9.6e-09,1.78e-08,11.02160489
"6927","FBgn0037144",3.406459367,3.594034896,24.44436034,9.65e-09,1.79e-08,11.00299217
"6928","FBgn0016047",5.398436431,5.555903765,24.44371572,9.65e-09,1.79e-08,10.88969641
"6929","FBgn0032079",5.557364991,5.062350617,24.44094493,9.66e-09,1.79e-08,10.87776458
"6930","FBgn0033735",5.640235198,5.78769855,24.43821462,9.67e-09,1.79e-08,10.86987305
"6931","FBgn0040375",2.902086445,3.012027197,24.43392695,9.68e-09,1.79e-08,11.01238227
"6932","FBgn0264307",8.221890736,8.466234259,24.43228921,9.69e-09,1.8e-08,10.75345898
"6933","FBgn0040322",2.91939233,3.245644806,24.40523524,9.77e-09,1.81e-08,11.00301614
"6934","FBgn0032187",3.380124928,3.089820699,24.39334639,9.81e-09,1.82e-08,10.98757074
"6935","FBgn0032822",2.85645997,2.782398996,24.39226463,9.81e-09,1.82e-08,10.99928576
"6936","FBgn0004431",6.899170087,6.552206956,24.39100167,9.82e-09,1.82e-08,10.78215329
"6937","FBgn0032863",4.61463482,4.657950309,24.38894865,9.83e-09,1.82e-08,10.91941896
"6938","FBgn0266282",5.665472039,5.741141153,24.38660971,9.83e-09,1.82e-08,10.85027231
"6939","FBgn0264255",4.727428867,5.362993025,24.38251697,9.85e-09,1.82e-08,10.9113107
"6940","FBgn0085395",3.12249884,3.394331181,24.35379289,9.94e-09,1.84e-08,10.98315206
"6941","FBgn0263607",3.093909265,2.833070549,24.33630799,9.99e-09,1.85e-08,10.97812194
"6942","FBgn0036764",3.401703835,3.761139439,24.33379556,1e-08,1.85e-08,10.96695488
"6943","FBgn0031610",2.778660127,2.677358671,24.32530144,1e-08,1.86e-08,10.97795798
"6944","FBgn0030574",4.99378026,4.825988993,24.32213443,1e-08,1.86e-08,10.87550069
"6945","FBgn0035636",5.316919368,5.062841589,24.30955449,1.01e-08,1.86e-08,10.84959958
"6946","FBgn0035702",3.13235427,3.160646878,24.27795403,1.02e-08,1.88e-08,10.95817061
"6947","FBgn0040658",3.516566863,3.636629314,24.2772957,1.02e-08,1.88e-08,10.9427313
"6948","FBgn0029173",3.621176309,3.522028904,24.27551263,1.02e-08,1.88e-08,10.93622575
"6949","FBgn0031777",2.751872448,2.72851296,24.27324943,1.02e-08,1.89e-08,10.96122527
"6950","FBgn0030747",3.104251198,2.274397862,24.25987014,1.02e-08,1.89e-08,10.95313752
"6951","FBgn0029672",3.625634527,3.586599227,24.25100353,1.03e-08,1.9e-08,10.92784125
"6952","FBgn0031747",7.960397451,4.131429048,24.24760338,1.03e-08,1.9e-08,10.69633337
"6953","FBgn0033205",2.862141133,2.773188069,24.22752796,1.03e-08,1.91e-08,10.94620578
"6954","FBgn0034627",2.631570618,2.397513702,24.19515357,1.05e-08,1.93e-08,10.93557762
"6955","FBgn0039357",3.156645058,3.345714935,24.18811793,1.05e-08,1.94e-08,10.92817616
"6956","FBgn0039765",3.084141111,3.365207566,24.18833974,1.05e-08,1.94e-08,10.93008721
"6957","FBgn0033891",2.844203343,3.067941907,24.18344206,1.05e-08,1.94e-08,10.93206265
"6958","FBgn0039065",4.637140572,4.701622927,24.15764898,1.06e-08,1.95e-08,10.83949957
"6959","FBgn0029791",5.929541393,6.04966452,24.13952259,1.06e-08,1.97e-08,10.7449376
"6960","FBgn0032397",6.536382504,6.737419262,24.13902144,1.06e-08,1.97e-08,10.70825597
"6961","FBgn0052279",7.103751809,6.098053186,24.13608278,1.07e-08,1.97e-08,10.68680764
"6962","FBgn0085369",3.067747766,3.006675503,24.13483818,1.07e-08,1.97e-08,10.9129086
"6963","FBgn0032248",5.411066793,5.61205701,24.13349753,1.07e-08,1.97e-08,10.78168244
"6964","FBgn0027843",5.682452796,5.637666158,24.12434993,1.07e-08,1.97e-08,10.75838125
"6965","FBgn0004378",5.276686111,5.319474746,24.11976307,1.07e-08,1.98e-08,10.78604521
"6966","FBgn0029798",3.09158669,3.12685299,24.11126981,1.07e-08,1.98e-08,10.90450254
"6967","FBgn0034569",3.147476435,3.211524417,24.10047321,1.08e-08,1.99e-08,10.89936374
"6968","FBgn0027106",4.065791318,3.991257616,24.09345737,1.08e-08,1.99e-08,10.8497923
"6969","FBgn0037232",3.677794227,3.769853311,24.09346069,1.08e-08,1.99e-08,10.87238758
"6970","FBgn0035410",3.999191686,4.820878502,24.07161154,1.09e-08,2.01e-08,10.84670436
"6971","FBgn0263855",4.551627063,4.563865701,24.06323169,1.09e-08,2.01e-08,10.81180181
"6972","FBgn0039916",3.350687401,3.570504444,24.03988706,1.1e-08,2.03e-08,10.87179535
"6973","FBgn0083956",5.661485567,5.939941054,24.02332578,1.11e-08,2.04e-08,10.72457355
"6974","FBgn0010329",2.869656177,3.049174924,24.02134133,1.11e-08,2.04e-08,10.87915798
"6975","FBgn0040259",4.304446672,4.60823219,24.02045882,1.11e-08,2.04e-08,10.8111191
"6976","FBgn0051814",3.009878852,3.252056454,24.02039208,1.11e-08,2.04e-08,10.87668503
"6977","FBgn0013763",6.114010432,6.440788396,24.01625045,1.11e-08,2.04e-08,10.6894587
"6978","FBgn0037099",6.036593069,5.244151838,23.99557468,1.12e-08,2.05e-08,10.68802652
"6979","FBgn0031344",2.690725029,2.775911963,23.98542659,1.12e-08,2.06e-08,10.86821662
"6980","FBgn0013995",6.015908804,6.304306953,23.97649188,1.12e-08,2.07e-08,10.68206608
"6981","FBgn0052573",4.278002611,4.077596686,23.97103406,1.12e-08,2.07e-08,10.79653132
"6982","FBgn0051481",2.941607584,3.02618945,23.95633111,1.13e-08,2.08e-08,10.85685083
"6983","FBgn0263974",2.537377347,2.578488989,23.95521251,1.13e-08,2.08e-08,10.85741411
"6984","FBgn0261575",5.233680338,4.850163833,23.94821842,1.13e-08,2.08e-08,10.72977817
"6985","FBgn0038491",4.198818857,3.92482904,23.93802369,1.14e-08,2.09e-08,10.78979099
"6986","FBgn0034731",2.780975507,3.161520407,23.93755181,1.14e-08,2.09e-08,10.85246704
"6987","FBgn0038678",2.865981798,3.162931887,23.93640654,1.14e-08,2.09e-08,10.85137241
"6988","FBgn0051759",3.435830297,3.485525312,23.90619893,1.15e-08,2.11e-08,10.82279895
"6989","FBgn0033051",4.10590406,3.909278103,23.88744903,1.16e-08,2.12e-08,10.77751526
"6990","FBgn0030352",3.194475907,3.389724517,23.88303779,1.16e-08,2.13e-08,10.8259101
"6991","FBgn0034599",3.603288995,3.657004791,23.87146389,1.16e-08,2.14e-08,10.80176418
"6992","FBgn0005561",3.787193581,3.924556109,23.85344978,1.17e-08,2.15e-08,10.78484714
"6993","FBgn0032405",6.64286016,6.566549879,23.83758148,1.17e-08,2.16e-08,10.59758331
"6994","FBgn0050085",4.212896792,4.15516832,23.83429152,1.18e-08,2.16e-08,10.75262323
"6995","FBgn0030011",3.233952482,3.478040238,23.82961175,1.18e-08,2.16e-08,10.80657595
"6996","FBgn0038107",2.788547155,3.144768447,23.82225423,1.18e-08,2.17e-08,10.81458798
"6997","FBgn0265083",2.788547155,3.144768447,23.82225423,1.18e-08,2.17e-08,10.81458798
"6998","FBgn0032705",4.181317464,4.165745487,23.81782139,1.18e-08,2.17e-08,10.74875459
"6999","FBgn0020270",3.578642841,3.466224979,23.80471512,1.19e-08,2.18e-08,10.78021762
"7000","FBgn0085354",4.401085034,4.26828583,23.79716244,1.19e-08,2.19e-08,10.72884912
"7001","FBgn0033507",2.683767545,2.626943596,23.78820495,1.19e-08,2.19e-08,10.80385674
"7002","FBgn0039641",2.900187298,2.71643685,23.78563767,1.2e-08,2.19e-08,10.8012808
"7003","FBgn0263996",3.41939357,3.487740271,23.78360032,1.2e-08,2.19e-08,10.78234722
"7004","FBgn0037050",3.659147156,3.760717157,23.77837255,1.2e-08,2.2e-08,10.76682587
"7005","FBgn0243513",3.065298653,3.04259596,23.76595605,1.2e-08,2.21e-08,10.79101121
"7006","FBgn0031772",4.266642195,4.383000501,23.74297802,1.21e-08,2.22e-08,10.71811952
"7007","FBgn0033468",5.694100677,5.896211232,23.73357818,1.22e-08,2.23e-08,10.62075538
"7008","FBgn0262123",5.248010783,5.364723313,23.73279058,1.22e-08,2.23e-08,10.65373203
"7009","FBgn0002466",5.743907387,5.841990545,23.72968037,1.22e-08,2.23e-08,10.61487908
"7010","FBgn0010520",2.831228468,2.881834692,23.72178514,1.22e-08,2.24e-08,10.78103832
"7011","FBgn0030876",4.863291963,4.816786024,23.71966398,1.22e-08,2.24e-08,10.67502209
"7012","FBgn0035521",2.83630398,3.00733731,23.69703944,1.23e-08,2.25e-08,10.77279363
"7013","FBgn0038237",4.268038959,4.358130548,23.69545066,1.23e-08,2.25e-08,10.70185468
"7014","FBgn0015036",2.963894246,3.155462462,23.69548964,1.23e-08,2.25e-08,10.77008146
"7015","FBgn0050491",4.14442629,4.309223595,23.65886376,1.25e-08,2.28e-08,10.69620465
"7016","FBgn0000411",4.22427585,4.193639395,23.6527281,1.25e-08,2.29e-08,10.68950241
"7017","FBgn0038269",6.260403175,6.41534785,23.64740118,1.25e-08,2.29e-08,10.54931342
"7018","FBgn0004028",7.105424273,8.040137655,23.63386896,1.26e-08,2.3e-08,10.50876792
"7019","FBgn0034008",2.751273048,2.731842216,23.62889355,1.26e-08,2.3e-08,10.75100985
"7020","FBgn0037715",2.558877145,2.412575929,23.60823382,1.27e-08,2.32e-08,10.74448948
"7021","FBgn0038327",3.931954859,3.907776261,23.60226192,1.27e-08,2.32e-08,10.68991018
"7022","FBgn0016715",5.008605152,4.387624675,23.58648159,1.28e-08,2.34e-08,10.61906625
"7023","FBgn0013751",3.119228444,3.154908495,23.58524181,1.28e-08,2.34e-08,10.72877294
"7024","FBgn0053080",5.426940035,4.656648761,23.57765586,1.28e-08,2.34e-08,10.58690958
"7025","FBgn0037338",3.195387255,3.145008526,23.57610944,1.28e-08,2.34e-08,10.72255916
"7026","FBgn0027082",2.647389741,2.752760435,23.57203045,1.28e-08,2.34e-08,10.73269245
"7027","FBgn0030092",2.904923259,3.055430723,23.56793812,1.28e-08,2.35e-08,10.72866754
"7028","FBgn0038233",4.965231842,5.059184222,23.55945978,1.29e-08,2.35e-08,10.61205019
"7029","FBgn0259146",3.166289346,3.385856132,23.55819247,1.29e-08,2.35e-08,10.71791125
"7030","FBgn0263220",4.720843046,5.245123655,23.55685706,1.29e-08,2.36e-08,10.6266542
"7031","FBgn0013973",3.096291082,3.236481312,23.55121162,1.29e-08,2.36e-08,10.71820859
"7032","FBgn0031258",4.038862762,4.019235729,23.54820563,1.29e-08,2.36e-08,10.66496147
"7033","FBgn0033526",3.524421093,3.536538973,23.53915816,1.3e-08,2.37e-08,10.69284218
"7034","FBgn0039020",2.488030165,2.475404108,23.53108855,1.3e-08,2.37e-08,10.71860516
"7035","FBgn0028872",3.164348453,3.281441066,23.52311983,1.3e-08,2.38e-08,10.70585614
"7036","FBgn0003710",3.480793725,3.757316424,23.52086929,1.3e-08,2.38e-08,10.68973589
"7037","FBgn0260463",6.473297399,6.36956649,23.51970896,1.3e-08,2.38e-08,10.49198367
"7038","FBgn0037203",5.325788377,4.281312489,23.51731729,1.31e-08,2.38e-08,10.5725562
"7039","FBgn0034741",4.932721767,4.71879895,23.51387239,1.31e-08,2.39e-08,10.59856144
"7040","FBgn0039404",2.98641528,3.036818278,23.50395684,1.31e-08,2.39e-08,10.70533656
"7041","FBgn0032752",2.946459744,3.031463987,23.49894877,1.31e-08,2.4e-08,10.70456321
"7042","FBgn0053093",3.633695906,3.828191475,23.49572714,1.32e-08,2.4e-08,10.67124357
"7043","FBgn0083068",4.134228243,4.239145563,23.48202064,1.32e-08,2.41e-08,10.63534657
"7044","FBgn0032495",5.609229681,5.99483153,23.47582769,1.32e-08,2.41e-08,10.53498332
"7045","FBgn0035245",2.811782007,2.781740636,23.45576392,1.33e-08,2.43e-08,10.69267014
"7046","FBgn0031454",2.509697839,2.575200272,23.45405202,1.33e-08,2.43e-08,10.6933558
"7047","FBgn0031455",2.509697839,2.575200272,23.45405202,1.33e-08,2.43e-08,10.6933558
"7048","FBgn0038516",5.513220833,5.268131351,23.43578513,1.34e-08,2.45e-08,10.52983159
"7049","FBgn0030105",5.557768541,4.487913441,23.42427752,1.35e-08,2.45e-08,10.52147225
"7050","FBgn0037975",6.013637077,5.615655167,23.42006868,1.35e-08,2.46e-08,10.48547002
"7051","FBgn0001229",8.019480001,7.869986176,23.41299545,1.35e-08,2.46e-08,10.39696369
"7052","FBgn0036117",3.437246889,3.517725924,23.40973752,1.35e-08,2.47e-08,10.65391078
"7053","FBgn0033184",5.451624991,5.704143788,23.39934342,1.36e-08,2.47e-08,10.52044444
"7054","FBgn0033524",3.908869511,4.158006972,23.3907184,1.36e-08,2.48e-08,10.6183515
"7055","FBgn0052791",2.874560451,2.914725159,23.39027231,1.36e-08,2.48e-08,10.6695149
"7056","FBgn0034249",4.362735369,4.363566399,23.38413621,1.37e-08,2.49e-08,10.58655354
"7057","FBgn0038722",4.964336114,5.141761641,23.37976173,1.37e-08,2.49e-08,10.54836195
"7058","FBgn0002948",6.320853828,6.37648768,23.37047087,1.37e-08,2.5e-08,10.44691734
"7059","FBgn0037222",3.234810027,3.158936591,23.36849665,1.37e-08,2.5e-08,10.65038391
"7060","FBgn0263005",3.903760757,3.903809243,23.36548814,1.37e-08,2.5e-08,10.60866193
"7061","FBgn0015039",5.412633387,5.33873786,23.36155852,1.38e-08,2.5e-08,10.50954067
"7062","FBgn0260964",4.569303635,4.917902942,23.35992688,1.38e-08,2.5e-08,10.56548113
"7063","FBgn0038581",3.802118341,3.912352005,23.35057953,1.38e-08,2.51e-08,10.61009038
"7064","FBgn0033871",2.389825654,2.377427182,23.34865902,1.38e-08,2.51e-08,10.65741873
"7065","FBgn0266171",3.453495653,3.488566657,23.3443455,1.38e-08,2.52e-08,10.6301505
